===== ROUGE Scores (documents) =====
                                   rouge-1                               rouge-2                               rouge-l
673    {'r': 0.64, 'p': 0.219, 'f': 0.327}    {'r': 0.5, 'p': 0.124, 'f': 0.198}    {'r': 0.6, 'p': 0.205, 'f': 0.306}
674   {'r': 0.619, 'p': 0.115, 'f': 0.194}    {'r': 0.2, 'p': 0.025, 'f': 0.045}  {'r': 0.524, 'p': 0.097, 'f': 0.164}
675    {'r': 0.216, 'p': 0.08, 'f': 0.117}        {'r': 0.0, 'p': 0.0, 'f': 0.0}   {'r': 0.216, 'p': 0.08, 'f': 0.117}
676    {'r': 0.625, 'p': 0.079, 'f': 0.14}  {'r': 0.333, 'p': 0.026, 'f': 0.048}   {'r': 0.583, 'p': 0.073, 'f': 0.13}
677     {'r': 0.56, 'p': 0.12, 'f': 0.197}   {'r': 0.25, 'p': 0.036, 'f': 0.062}    {'r': 0.4, 'p': 0.085, 'f': 0.141}
678   {'r': 0.147, 'p': 0.057, 'f': 0.082}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.118, 'p': 0.045, 'f': 0.066}
679    {'r': 0.45, 'p': 0.158, 'f': 0.234}  {'r': 0.073, 'p': 0.017, 'f': 0.028}  {'r': 0.325, 'p': 0.114, 'f': 0.169}
680   {'r': 0.179, 'p': 0.041, 'f': 0.067}  {'r': 0.033, 'p': 0.005, 'f': 0.009}  {'r': 0.179, 'p': 0.041, 'f': 0.067}
681    {'r': 0.13, 'p': 0.049, 'f': 0.071}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.111, 'p': 0.042, 'f': 0.061}
682   {'r': 0.394, 'p': 0.096, 'f': 0.155}  {'r': 0.029, 'p': 0.005, 'f': 0.008}  {'r': 0.303, 'p': 0.074, 'f': 0.119}
683   {'r': 0.465, 'p': 0.118, 'f': 0.189}  {'r': 0.283, 'p': 0.049, 'f': 0.084}  {'r': 0.442, 'p': 0.112, 'f': 0.179}
684   {'r': 0.431, 'p': 0.087, 'f': 0.145}  {'r': 0.159, 'p': 0.018, 'f': 0.032}   {'r': 0.397, 'p': 0.08, 'f': 0.134}
685   {'r': 0.419, 'p': 0.072, 'f': 0.123}   {'r': 0.097, 'p': 0.01, 'f': 0.018}  {'r': 0.355, 'p': 0.061, 'f': 0.104}
686   {'r': 0.333, 'p': 0.059, 'f': 0.101}  {'r': 0.037, 'p': 0.004, 'f': 0.007}  {'r': 0.333, 'p': 0.059, 'f': 0.101}
687    {'r': 0.385, 'p': 0.078, 'f': 0.13}    {'r': 0.1, 'p': 0.015, 'f': 0.026}  {'r': 0.333, 'p': 0.068, 'f': 0.113}
688   {'r': 0.407, 'p': 0.128, 'f': 0.195}   {'r': 0.185, 'p': 0.05, 'f': 0.079}  {'r': 0.407, 'p': 0.128, 'f': 0.195}
689     {'r': 0.359, 'p': 0.13, 'f': 0.19}   {'r': 0.026, 'p': 0.006, 'f': 0.01}   {'r': 0.333, 'p': 0.12, 'f': 0.177}
690   {'r': 0.184, 'p': 0.072, 'f': 0.104}   {'r': 0.05, 'p': 0.016, 'f': 0.024}  {'r': 0.132, 'p': 0.052, 'f': 0.074}
691   {'r': 0.423, 'p': 0.072, 'f': 0.124}   {'r': 0.04, 'p': 0.005, 'f': 0.008}  {'r': 0.423, 'p': 0.072, 'f': 0.124}
692   {'r': 0.486, 'p': 0.131, 'f': 0.207}   {'r': 0.105, 'p': 0.02, 'f': 0.034}  {'r': 0.432, 'p': 0.117, 'f': 0.184}
693    {'r': 0.56, 'p': 0.053, 'f': 0.097}     {'r': 0.2, 'p': 0.011, 'f': 0.02}   {'r': 0.56, 'p': 0.053, 'f': 0.097}
694   {'r': 0.361, 'p': 0.106, 'f': 0.164}  {'r': 0.083, 'p': 0.019, 'f': 0.031}  {'r': 0.333, 'p': 0.098, 'f': 0.151}
695   {'r': 0.368, 'p': 0.095, 'f': 0.151}   {'r': 0.15, 'p': 0.024, 'f': 0.042}  {'r': 0.342, 'p': 0.088, 'f': 0.141}
696   {'r': 0.243, 'p': 0.075, 'f': 0.115}  {'r': 0.081, 'p': 0.019, 'f': 0.031}  {'r': 0.216, 'p': 0.067, 'f': 0.102}
697   {'r': 0.229, 'p': 0.065, 'f': 0.101}  {'r': 0.026, 'p': 0.005, 'f': 0.009}  {'r': 0.229, 'p': 0.065, 'f': 0.101}
698     {'r': 0.3, 'p': 0.098, 'f': 0.148}  {'r': 0.091, 'p': 0.021, 'f': 0.035}   {'r': 0.275, 'p': 0.09, 'f': 0.136}
699    {'r': 0.196, 'p': 0.06, 'f': 0.092}  {'r': 0.061, 'p': 0.013, 'f': 0.021}  {'r': 0.152, 'p': 0.047, 'f': 0.072}
700    {'r': 0.29, 'p': 0.089, 'f': 0.136}  {'r': 0.062, 'p': 0.014, 'f': 0.023}  {'r': 0.258, 'p': 0.079, 'f': 0.121}
701   {'r': 0.188, 'p': 0.013, 'f': 0.024}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.188, 'p': 0.013, 'f': 0.024}
702   {'r': 0.366, 'p': 0.056, 'f': 0.097}  {'r': 0.071, 'p': 0.006, 'f': 0.011}  {'r': 0.268, 'p': 0.041, 'f': 0.071}
703   {'r': 0.417, 'p': 0.082, 'f': 0.137}   {'r': 0.125, 'p': 0.017, 'f': 0.03}  {'r': 0.417, 'p': 0.082, 'f': 0.137}
704     {'r': 0.5, 'p': 0.085, 'f': 0.145}   {'r': 0.119, 'p': 0.01, 'f': 0.019}  {'r': 0.475, 'p': 0.081, 'f': 0.138}
705    {'r': 0.469, 'p': 0.07, 'f': 0.121}  {'r': 0.229, 'p': 0.021, 'f': 0.039}  {'r': 0.344, 'p': 0.051, 'f': 0.089}
706   {'r': 0.621, 'p': 0.131, 'f': 0.217}    {'r': 0.31, 'p': 0.04, 'f': 0.071}  {'r': 0.586, 'p': 0.124, 'f': 0.205}
707     {'r': 0.167, 'p': 0.2, 'f': 0.182}   {'r': 0.04, 'p': 0.043, 'f': 0.042}   {'r': 0.125, 'p': 0.15, 'f': 0.136}
708   {'r': 0.375, 'p': 0.054, 'f': 0.095}   {'r': 0.08, 'p': 0.007, 'f': 0.012}  {'r': 0.375, 'p': 0.054, 'f': 0.095}
709   {'r': 0.444, 'p': 0.077, 'f': 0.132}  {'r': 0.143, 'p': 0.016, 'f': 0.028}    {'r': 0.37, 'p': 0.065, 'f': 0.11}
710   {'r': 0.353, 'p': 0.049, 'f': 0.085}  {'r': 0.056, 'p': 0.005, 'f': 0.008}  {'r': 0.353, 'p': 0.049, 'f': 0.085}
711    {'r': 0.361, 'p': 0.087, 'f': 0.14}  {'r': 0.026, 'p': 0.004, 'f': 0.008}    {'r': 0.25, 'p': 0.06, 'f': 0.097}
712    {'r': 0.517, 'p': 0.17, 'f': 0.256}   {'r': 0.172, 'p': 0.044, 'f': 0.07}  {'r': 0.483, 'p': 0.159, 'f': 0.239}
713   {'r': 0.333, 'p': 0.078, 'f': 0.126}  {'r': 0.069, 'p': 0.011, 'f': 0.019}     {'r': 0.3, 'p': 0.07, 'f': 0.113}
714   {'r': 0.457, 'p': 0.099, 'f': 0.162}        {'r': 0.0, 'p': 0.0, 'f': 0.0}    {'r': 0.4, 'p': 0.086, 'f': 0.142}
715     {'r': 0.25, 'p': 0.088, 'f': 0.13}  {'r': 0.025, 'p': 0.007, 'f': 0.011}  {'r': 0.194, 'p': 0.069, 'f': 0.101}
716   {'r': 0.515, 'p': 0.122, 'f': 0.198}  {'r': 0.235, 'p': 0.038, 'f': 0.066}  {'r': 0.394, 'p': 0.094, 'f': 0.151}
717    {'r': 0.321, 'p': 0.11, 'f': 0.164}   {'r': 0.07, 'p': 0.015, 'f': 0.025}  {'r': 0.283, 'p': 0.097, 'f': 0.145}
718    {'r': 0.571, 'p': 0.093, 'f': 0.16}   {'r': 0.25, 'p': 0.025, 'f': 0.046}   {'r': 0.571, 'p': 0.093, 'f': 0.16}
719   {'r': 0.607, 'p': 0.114, 'f': 0.192}  {'r': 0.194, 'p': 0.027, 'f': 0.047}  {'r': 0.464, 'p': 0.087, 'f': 0.147}
720   {'r': 0.208, 'p': 0.091, 'f': 0.127}   {'r': 0.038, 'p': 0.013, 'f': 0.02}  {'r': 0.188, 'p': 0.082, 'f': 0.114}
721    {'r': 0.583, 'p': 0.07, 'f': 0.125}  {'r': 0.217, 'p': 0.016, 'f': 0.029}     {'r': 0.5, 'p': 0.06, 'f': 0.107}
722    {'r': 0.31, 'p': 0.106, 'f': 0.158}    {'r': 0.04, 'p': 0.01, 'f': 0.017}  {'r': 0.262, 'p': 0.089, 'f': 0.133}
723     {'r': 0.1, 'p': 0.062, 'f': 0.077}  {'r': 0.033, 'p': 0.018, 'f': 0.023}    {'r': 0.1, 'p': 0.062, 'f': 0.077}
724    {'r': 0.44, 'p': 0.105, 'f': 0.169}   {'r': 0.12, 'p': 0.022, 'f': 0.037}   {'r': 0.36, 'p': 0.086, 'f': 0.138}
725   {'r': 0.208, 'p': 0.087, 'f': 0.123}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.208, 'p': 0.087, 'f': 0.123}
726   {'r': 0.148, 'p': 0.059, 'f': 0.084}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.111, 'p': 0.044, 'f': 0.063}
727   {'r': 0.444, 'p': 0.092, 'f': 0.153}  {'r': 0.023, 'p': 0.004, 'f': 0.007}  {'r': 0.306, 'p': 0.064, 'f': 0.105}
728   {'r': 0.357, 'p': 0.123, 'f': 0.183}  {'r': 0.172, 'p': 0.047, 'f': 0.074}  {'r': 0.357, 'p': 0.123, 'f': 0.183}
729    {'r': 0.41, 'p': 0.097, 'f': 0.157}  {'r': 0.122, 'p': 0.019, 'f': 0.033}  {'r': 0.308, 'p': 0.073, 'f': 0.118}
730   {'r': 0.559, 'p': 0.088, 'f': 0.152}  {'r': 0.263, 'p': 0.026, 'f': 0.048}    {'r': 0.5, 'p': 0.079, 'f': 0.136}
731   {'r': 0.519, 'p': 0.092, 'f': 0.156}  {'r': 0.069, 'p': 0.008, 'f': 0.014}  {'r': 0.481, 'p': 0.086, 'f': 0.145}
732   {'r': 0.271, 'p': 0.096, 'f': 0.142}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.208, 'p': 0.074, 'f': 0.109}
733   {'r': 0.362, 'p': 0.071, 'f': 0.119}  {'r': 0.085, 'p': 0.009, 'f': 0.017}  {'r': 0.319, 'p': 0.063, 'f': 0.105}
734   {'r': 0.483, 'p': 0.082, 'f': 0.141}  {'r': 0.143, 'p': 0.015, 'f': 0.027}  {'r': 0.483, 'p': 0.082, 'f': 0.141}
735     {'r': 0.444, 'p': 0.09, 'f': 0.15}  {'r': 0.191, 'p': 0.023, 'f': 0.041}  {'r': 0.378, 'p': 0.077, 'f': 0.127}
736   {'r': 0.258, 'p': 0.216, 'f': 0.235}  {'r': 0.094, 'p': 0.073, 'f': 0.082}  {'r': 0.226, 'p': 0.189, 'f': 0.206}
737   {'r': 0.185, 'p': 0.312, 'f': 0.233}  {'r': 0.077, 'p': 0.118, 'f': 0.093}   {'r': 0.148, 'p': 0.25, 'f': 0.186}
738   {'r': 0.621, 'p': 0.076, 'f': 0.135}  {'r': 0.355, 'p': 0.026, 'f': 0.048}  {'r': 0.621, 'p': 0.076, 'f': 0.135}
739   {'r': 0.462, 'p': 0.115, 'f': 0.185}  {'r': 0.038, 'p': 0.007, 'f': 0.012}  {'r': 0.308, 'p': 0.077, 'f': 0.123}
740   {'r': 0.487, 'p': 0.128, 'f': 0.203}  {'r': 0.195, 'p': 0.031, 'f': 0.054}  {'r': 0.462, 'p': 0.122, 'f': 0.193}
741    {'r': 0.64, 'p': 0.145, 'f': 0.237}  {'r': 0.333, 'p': 0.067, 'f': 0.111}    {'r': 0.6, 'p': 0.136, 'f': 0.222}
742    {'r': 0.375, 'p': 0.065, 'f': 0.11}  {'r': 0.043, 'p': 0.005, 'f': 0.008}   {'r': 0.375, 'p': 0.065, 'f': 0.11}
743   {'r': 0.176, 'p': 0.176, 'f': 0.176}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.118, 'p': 0.118, 'f': 0.118}
744     {'r': 0.3, 'p': 0.111, 'f': 0.162}  {'r': 0.057, 'p': 0.016, 'f': 0.024}   {'r': 0.22, 'p': 0.081, 'f': 0.119}
745   {'r': 0.375, 'p': 0.075, 'f': 0.125}  {'r': 0.029, 'p': 0.004, 'f': 0.007}  {'r': 0.344, 'p': 0.069, 'f': 0.115}
746    {'r': 0.297, 'p': 0.053, 'f': 0.09}  {'r': 0.025, 'p': 0.003, 'f': 0.005}   {'r': 0.297, 'p': 0.053, 'f': 0.09}
747   {'r': 0.424, 'p': 0.049, 'f': 0.088}  {'r': 0.114, 'p': 0.008, 'f': 0.016}  {'r': 0.364, 'p': 0.042, 'f': 0.075}
748   {'r': 0.222, 'p': 0.042, 'f': 0.071}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.222, 'p': 0.042, 'f': 0.071}
749   {'r': 0.163, 'p': 0.042, 'f': 0.067}  {'r': 0.074, 'p': 0.013, 'f': 0.023}  {'r': 0.163, 'p': 0.042, 'f': 0.067}
750     {'r': 0.36, 'p': 0.111, 'f': 0.17}  {'r': 0.038, 'p': 0.009, 'f': 0.015}    {'r': 0.36, 'p': 0.111, 'f': 0.17}
751   {'r': 0.609, 'p': 0.144, 'f': 0.233}  {'r': 0.273, 'p': 0.045, 'f': 0.077}  {'r': 0.565, 'p': 0.134, 'f': 0.217}
752     {'r': 0.2, 'p': 0.059, 'f': 0.091}  {'r': 0.098, 'p': 0.018, 'f': 0.031}    {'r': 0.2, 'p': 0.059, 'f': 0.091}
753   {'r': 0.154, 'p': 0.083, 'f': 0.108}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.154, 'p': 0.083, 'f': 0.108}
754    {'r': 0.412, 'p': 0.051, 'f': 0.09}  {'r': 0.086, 'p': 0.006, 'f': 0.012}   {'r': 0.412, 'p': 0.051, 'f': 0.09}
755   {'r': 0.258, 'p': 0.104, 'f': 0.148}  {'r': 0.032, 'p': 0.011, 'f': 0.016}  {'r': 0.258, 'p': 0.104, 'f': 0.148}
756       {'r': 0.5, 'p': 0.2, 'f': 0.286}  {'r': 0.222, 'p': 0.067, 'f': 0.103}  {'r': 0.464, 'p': 0.186, 'f': 0.265}
757    {'r': 0.286, 'p': 0.111, 'f': 0.16}        {'r': 0.0, 'p': 0.0, 'f': 0.0}   {'r': 0.214, 'p': 0.083, 'f': 0.12}
758   {'r': 0.361, 'p': 0.092, 'f': 0.147}   {'r': 0.056, 'p': 0.01, 'f': 0.017}  {'r': 0.333, 'p': 0.085, 'f': 0.136}
759    {'r': 0.52, 'p': 0.107, 'f': 0.178}   {'r': 0.042, 'p': 0.006, 'f': 0.01}   {'r': 0.44, 'p': 0.091, 'f': 0.151}
760    {'r': 0.424, 'p': 0.13, 'f': 0.199}   {'r': 0.03, 'p': 0.005, 'f': 0.009}  {'r': 0.303, 'p': 0.093, 'f': 0.142}
761   {'r': 0.488, 'p': 0.132, 'f': 0.208}  {'r': 0.273, 'p': 0.051, 'f': 0.086}  {'r': 0.488, 'p': 0.132, 'f': 0.208}
762   {'r': 0.212, 'p': 0.067, 'f': 0.101}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.152, 'p': 0.048, 'f': 0.072}
763   {'r': 0.152, 'p': 0.059, 'f': 0.085}  {'r': 0.029, 'p': 0.008, 'f': 0.013}  {'r': 0.152, 'p': 0.059, 'f': 0.085}
764    {'r': 0.25, 'p': 0.068, 'f': 0.107}  {'r': 0.069, 'p': 0.014, 'f': 0.023}   {'r': 0.25, 'p': 0.068, 'f': 0.107}
765   {'r': 0.235, 'p': 0.113, 'f': 0.152}  {'r': 0.088, 'p': 0.036, 'f': 0.051}  {'r': 0.176, 'p': 0.085, 'f': 0.114}
766   {'r': 0.342, 'p': 0.069, 'f': 0.115}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.316, 'p': 0.064, 'f': 0.106}
767   {'r': 0.282, 'p': 0.042, 'f': 0.074}  {'r': 0.075, 'p': 0.007, 'f': 0.012}  {'r': 0.256, 'p': 0.038, 'f': 0.067}
768   {'r': 0.429, 'p': 0.076, 'f': 0.129}  {'r': 0.037, 'p': 0.004, 'f': 0.007}   {'r': 0.393, 'p': 0.07, 'f': 0.118}
769    {'r': 0.385, 'p': 0.078, 'f': 0.13}   {'r': 0.036, 'p': 0.006, 'f': 0.01}   {'r': 0.385, 'p': 0.078, 'f': 0.13}
770   {'r': 0.268, 'p': 0.112, 'f': 0.158}  {'r': 0.024, 'p': 0.008, 'f': 0.012}   {'r': 0.22, 'p': 0.092, 'f': 0.129}
771   {'r': 0.379, 'p': 0.059, 'f': 0.102}  {'r': 0.094, 'p': 0.009, 'f': 0.017}  {'r': 0.379, 'p': 0.059, 'f': 0.102}
772      {'r': 0.25, 'p': 0.14, 'f': 0.18}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.188, 'p': 0.105, 'f': 0.135}
773     {'r': 0.3, 'p': 0.095, 'f': 0.145}  {'r': 0.015, 'p': 0.003, 'f': 0.005}    {'r': 0.25, 'p': 0.079, 'f': 0.12}
774     {'r': 0.5, 'p': 0.144, 'f': 0.224}  {'r': 0.194, 'p': 0.036, 'f': 0.061}  {'r': 0.472, 'p': 0.136, 'f': 0.211}
775   {'r': 0.481, 'p': 0.054, 'f': 0.098}  {'r': 0.192, 'p': 0.011, 'f': 0.022}  {'r': 0.481, 'p': 0.054, 'f': 0.098}
776   {'r': 0.444, 'p': 0.119, 'f': 0.187}   {'r': 0.054, 'p': 0.01, 'f': 0.017}  {'r': 0.361, 'p': 0.096, 'f': 0.152}
777   {'r': 0.231, 'p': 0.077, 'f': 0.115}  {'r': 0.037, 'p': 0.011, 'f': 0.017}  {'r': 0.192, 'p': 0.064, 'f': 0.096}
778   {'r': 0.333, 'p': 0.036, 'f': 0.066}  {'r': 0.143, 'p': 0.009, 'f': 0.017}  {'r': 0.333, 'p': 0.036, 'f': 0.066}
779   {'r': 0.556, 'p': 0.128, 'f': 0.207}  {'r': 0.125, 'p': 0.019, 'f': 0.033}  {'r': 0.422, 'p': 0.097, 'f': 0.158}
780   {'r': 0.304, 'p': 0.095, 'f': 0.145}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.217, 'p': 0.068, 'f': 0.104}
781   {'r': 0.135, 'p': 0.102, 'f': 0.116}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.108, 'p': 0.082, 'f': 0.093}
782   {'r': 0.244, 'p': 0.056, 'f': 0.092}        {'r': 0.0, 'p': 0.0, 'f': 0.0}   {'r': 0.22, 'p': 0.051, 'f': 0.083}
783    {'r': 0.27, 'p': 0.286, 'f': 0.278}   {'r': 0.154, 'p': 0.15, 'f': 0.152}   {'r': 0.243, 'p': 0.257, 'f': 0.25}
784   {'r': 0.304, 'p': 0.108, 'f': 0.159}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.261, 'p': 0.092, 'f': 0.136}
785   {'r': 0.083, 'p': 0.029, 'f': 0.043}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.083, 'p': 0.029, 'f': 0.043}
786    {'r': 0.241, 'p': 0.157, 'f': 0.19}   {'r': 0.033, 'p': 0.014, 'f': 0.02}  {'r': 0.207, 'p': 0.135, 'f': 0.163}
787   {'r': 0.517, 'p': 0.071, 'f': 0.126}  {'r': 0.179, 'p': 0.013, 'f': 0.025}  {'r': 0.517, 'p': 0.071, 'f': 0.126}
788    {'r': 0.08, 'p': 0.056, 'f': 0.066}   {'r': 0.019, 'p': 0.01, 'f': 0.013}   {'r': 0.08, 'p': 0.056, 'f': 0.066}
789   {'r': 0.267, 'p': 0.058, 'f': 0.095}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.233, 'p': 0.051, 'f': 0.083}
790   {'r': 0.455, 'p': 0.085, 'f': 0.144}  {'r': 0.139, 'p': 0.018, 'f': 0.032}   {'r': 0.424, 'p': 0.08, 'f': 0.134}
791    {'r': 0.52, 'p': 0.111, 'f': 0.183}   {'r': 0.08, 'p': 0.012, 'f': 0.021}   {'r': 0.44, 'p': 0.094, 'f': 0.155}
792    {'r': 0.235, 'p': 0.07, 'f': 0.108}  {'r': 0.057, 'p': 0.013, 'f': 0.021}   {'r': 0.235, 'p': 0.07, 'f': 0.108}
793   {'r': 0.167, 'p': 0.051, 'f': 0.078}  {'r': 0.034, 'p': 0.007, 'f': 0.012}  {'r': 0.167, 'p': 0.051, 'f': 0.078}
794   {'r': 0.125, 'p': 0.038, 'f': 0.059}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.094, 'p': 0.029, 'f': 0.044}
795   {'r': 0.255, 'p': 0.073, 'f': 0.114}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.234, 'p': 0.067, 'f': 0.104}
796   {'r': 0.286, 'p': 0.113, 'f': 0.162}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.286, 'p': 0.113, 'f': 0.162}
797    {'r': 0.344, 'p': 0.072, 'f': 0.12}  {'r': 0.152, 'p': 0.022, 'f': 0.039}   {'r': 0.344, 'p': 0.072, 'f': 0.12}
798     {'r': 0.4, 'p': 0.178, 'f': 0.246}  {'r': 0.154, 'p': 0.054, 'f': 0.079}   {'r': 0.35, 'p': 0.156, 'f': 0.215}
799    {'r': 0.417, 'p': 0.09, 'f': 0.149}  {'r': 0.026, 'p': 0.004, 'f': 0.006}   {'r': 0.417, 'p': 0.09, 'f': 0.149}
800   {'r': 0.278, 'p': 0.056, 'f': 0.093}  {'r': 0.056, 'p': 0.007, 'f': 0.012}  {'r': 0.278, 'p': 0.056, 'f': 0.093}
801   {'r': 0.346, 'p': 0.106, 'f': 0.162}   {'r': 0.04, 'p': 0.009, 'f': 0.014}  {'r': 0.308, 'p': 0.094, 'f': 0.144}
802   {'r': 0.464, 'p': 0.068, 'f': 0.119}  {'r': 0.185, 'p': 0.015, 'f': 0.028}   {'r': 0.429, 'p': 0.063, 'f': 0.11}
803   {'r': 0.452, 'p': 0.103, 'f': 0.168}   {'r': 0.17, 'p': 0.022, 'f': 0.039}  {'r': 0.357, 'p': 0.082, 'f': 0.133}
804   {'r': 0.489, 'p': 0.204, 'f': 0.288}  {'r': 0.229, 'p': 0.075, 'f': 0.113}  {'r': 0.467, 'p': 0.194, 'f': 0.275}
805   {'r': 0.286, 'p': 0.054, 'f': 0.091}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.286, 'p': 0.054, 'f': 0.091}
806   {'r': 0.216, 'p': 0.268, 'f': 0.239}  {'r': 0.035, 'p': 0.041, 'f': 0.038}  {'r': 0.196, 'p': 0.244, 'f': 0.217}
807   {'r': 0.138, 'p': 0.066, 'f': 0.089}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.103, 'p': 0.049, 'f': 0.067}
808   {'r': 0.271, 'p': 0.134, 'f': 0.179}  {'r': 0.041, 'p': 0.015, 'f': 0.022}  {'r': 0.271, 'p': 0.134, 'f': 0.179}
809    {'r': 0.533, 'p': 0.11, 'f': 0.183}   {'r': 0.29, 'p': 0.039, 'f': 0.069}   {'r': 0.467, 'p': 0.097, 'f': 0.16}
810   {'r': 0.536, 'p': 0.119, 'f': 0.195}   {'r': 0.25, 'p': 0.036, 'f': 0.063}    {'r': 0.5, 'p': 0.111, 'f': 0.182}
811   {'r': 0.226, 'p': 0.059, 'f': 0.094}  {'r': 0.062, 'p': 0.011, 'f': 0.018}  {'r': 0.161, 'p': 0.042, 'f': 0.067}
812   {'r': 0.435, 'p': 0.095, 'f': 0.156}  {'r': 0.087, 'p': 0.013, 'f': 0.023}  {'r': 0.391, 'p': 0.086, 'f': 0.141}
813   {'r': 0.167, 'p': 0.034, 'f': 0.056}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.133, 'p': 0.027, 'f': 0.045}
814     {'r': 0.5, 'p': 0.121, 'f': 0.195}  {'r': 0.083, 'p': 0.015, 'f': 0.026}  {'r': 0.417, 'p': 0.101, 'f': 0.163}
815   {'r': 0.343, 'p': 0.085, 'f': 0.136}  {'r': 0.027, 'p': 0.005, 'f': 0.008}  {'r': 0.343, 'p': 0.085, 'f': 0.136}
816   {'r': 0.448, 'p': 0.038, 'f': 0.071}  {'r': 0.172, 'p': 0.008, 'f': 0.015}   {'r': 0.379, 'p': 0.033, 'f': 0.06}
817   {'r': 0.323, 'p': 0.123, 'f': 0.179}    {'r': 0.062, 'p': 0.02, 'f': 0.03}   {'r': 0.29, 'p': 0.111, 'f': 0.161}
818   {'r': 0.423, 'p': 0.051, 'f': 0.091}   {'r': 0.148, 'p': 0.011, 'f': 0.02}  {'r': 0.308, 'p': 0.037, 'f': 0.066}
819   {'r': 0.389, 'p': 0.107, 'f': 0.168}  {'r': 0.162, 'p': 0.031, 'f': 0.052}  {'r': 0.333, 'p': 0.092, 'f': 0.144}
820   {'r': 0.414, 'p': 0.083, 'f': 0.139}  {'r': 0.138, 'p': 0.019, 'f': 0.034}  {'r': 0.414, 'p': 0.083, 'f': 0.139}
821      {'r': 0.571, 'p': 0.1, 'f': 0.17}   {'r': 0.25, 'p': 0.029, 'f': 0.052}     {'r': 0.571, 'p': 0.1, 'f': 0.17}
822    {'r': 0.348, 'p': 0.08, 'f': 0.131}  {'r': 0.052, 'p': 0.008, 'f': 0.014}   {'r': 0.304, 'p': 0.07, 'f': 0.114}
823   {'r': 0.212, 'p': 0.065, 'f': 0.099}  {'r': 0.031, 'p': 0.006, 'f': 0.011}  {'r': 0.212, 'p': 0.065, 'f': 0.099}
824   {'r': 0.161, 'p': 0.135, 'f': 0.147}  {'r': 0.033, 'p': 0.022, 'f': 0.026}  {'r': 0.065, 'p': 0.054, 'f': 0.059}
825   {'r': 0.167, 'p': 0.084, 'f': 0.112}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.125, 'p': 0.063, 'f': 0.084}
826   {'r': 0.571, 'p': 0.082, 'f': 0.144}    {'r': 0.14, 'p': 0.01, 'f': 0.019}  {'r': 0.571, 'p': 0.082, 'f': 0.144}
827   {'r': 0.308, 'p': 0.039, 'f': 0.069}   {'r': 0.08, 'p': 0.006, 'f': 0.011}   {'r': 0.269, 'p': 0.034, 'f': 0.06}
828   {'r': 0.475, 'p': 0.083, 'f': 0.141}  {'r': 0.125, 'p': 0.013, 'f': 0.023}     {'r': 0.4, 'p': 0.07, 'f': 0.119}
829    {'r': 0.333, 'p': 0.07, 'f': 0.116}   {'r': 0.074, 'p': 0.011, 'f': 0.02}   {'r': 0.333, 'p': 0.07, 'f': 0.116}
830   {'r': 0.375, 'p': 0.112, 'f': 0.172}  {'r': 0.127, 'p': 0.027, 'f': 0.045}  {'r': 0.286, 'p': 0.085, 'f': 0.131}
831     {'r': 0.3, 'p': 0.257, 'f': 0.277}  {'r': 0.129, 'p': 0.103, 'f': 0.114}    {'r': 0.2, 'p': 0.171, 'f': 0.185}
832   {'r': 0.517, 'p': 0.118, 'f': 0.192}  {'r': 0.069, 'p': 0.011, 'f': 0.019}  {'r': 0.448, 'p': 0.102, 'f': 0.167}
833   {'r': 0.359, 'p': 0.079, 'f': 0.129}  {'r': 0.024, 'p': 0.003, 'f': 0.006}   {'r': 0.333, 'p': 0.073, 'f': 0.12}
834    {'r': 0.414, 'p': 0.05, 'f': 0.089}  {'r': 0.207, 'p': 0.015, 'f': 0.027}  {'r': 0.379, 'p': 0.046, 'f': 0.082}
