===== ROUGE Scores (documents) =====
                                   rouge-1                               rouge-2                               rouge-l
743   {'r': 0.176, 'p': 0.162, 'f': 0.169}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.118, 'p': 0.108, 'f': 0.113}
744     {'r': 0.6, 'p': 0.167, 'f': 0.261}  {'r': 0.226, 'p': 0.047, 'f': 0.077}   {'r': 0.34, 'p': 0.094, 'f': 0.148}
745   {'r': 0.812, 'p': 0.129, 'f': 0.223}    {'r': 0.2, 'p': 0.023, 'f': 0.041}  {'r': 0.719, 'p': 0.114, 'f': 0.197}
746   {'r': 0.541, 'p': 0.085, 'f': 0.148}  {'r': 0.175, 'p': 0.018, 'f': 0.032}   {'r': 0.514, 'p': 0.081, 'f': 0.14}
747   {'r': 0.636, 'p': 0.065, 'f': 0.118}  {'r': 0.286, 'p': 0.017, 'f': 0.033}  {'r': 0.545, 'p': 0.056, 'f': 0.101}
748   {'r': 0.741, 'p': 0.113, 'f': 0.196}  {'r': 0.321, 'p': 0.031, 'f': 0.057}  {'r': 0.741, 'p': 0.113, 'f': 0.196}
749     {'r': 0.469, 'p': 0.1, 'f': 0.164}  {'r': 0.278, 'p': 0.041, 'f': 0.071}    {'r': 0.469, 'p': 0.1, 'f': 0.164}
750    {'r': 0.48, 'p': 0.121, 'f': 0.194}  {'r': 0.038, 'p': 0.008, 'f': 0.013}   {'r': 0.48, 'p': 0.121, 'f': 0.194}
751   {'r': 0.609, 'p': 0.119, 'f': 0.199}  {'r': 0.273, 'p': 0.038, 'f': 0.066}   {'r': 0.565, 'p': 0.11, 'f': 0.184}
752   {'r': 0.475, 'p': 0.109, 'f': 0.178}  {'r': 0.244, 'p': 0.037, 'f': 0.064}  {'r': 0.475, 'p': 0.109, 'f': 0.178}
753   {'r': 0.359, 'p': 0.151, 'f': 0.212}  {'r': 0.047, 'p': 0.017, 'f': 0.025}  {'r': 0.282, 'p': 0.118, 'f': 0.167}
754   {'r': 0.706, 'p': 0.071, 'f': 0.129}    {'r': 0.4, 'p': 0.023, 'f': 0.044}  {'r': 0.647, 'p': 0.065, 'f': 0.119}
755     {'r': 0.548, 'p': 0.17, 'f': 0.26}   {'r': 0.29, 'p': 0.072, 'f': 0.115}   {'r': 0.484, 'p': 0.15, 'f': 0.229}
756   {'r': 0.571, 'p': 0.219, 'f': 0.317}  {'r': 0.296, 'p': 0.084, 'f': 0.131}    {'r': 0.5, 'p': 0.192, 'f': 0.277}
757    {'r': 0.464, 'p': 0.14, 'f': 0.215}    {'r': 0.1, 'p': 0.024, 'f': 0.039}  {'r': 0.286, 'p': 0.086, 'f': 0.132}
758    {'r': 0.528, 'p': 0.109, 'f': 0.18}   {'r': 0.139, 'p': 0.02, 'f': 0.035}    {'r': 0.5, 'p': 0.103, 'f': 0.171}
759    {'r': 0.64, 'p': 0.113, 'f': 0.193}  {'r': 0.125, 'p': 0.015, 'f': 0.027}   {'r': 0.56, 'p': 0.099, 'f': 0.169}
760   {'r': 0.636, 'p': 0.164, 'f': 0.261}  {'r': 0.273, 'p': 0.042, 'f': 0.073}  {'r': 0.485, 'p': 0.125, 'f': 0.199}
761   {'r': 0.805, 'p': 0.182, 'f': 0.297}  {'r': 0.705, 'p': 0.104, 'f': 0.181}  {'r': 0.805, 'p': 0.182, 'f': 0.297}
762   {'r': 0.576, 'p': 0.147, 'f': 0.235}   {'r': 0.25, 'p': 0.043, 'f': 0.073}   {'r': 0.394, 'p': 0.101, 'f': 0.16}
763   {'r': 0.697, 'p': 0.217, 'f': 0.331}  {'r': 0.412, 'p': 0.096, 'f': 0.156}   {'r': 0.515, 'p': 0.16, 'f': 0.245}
764   {'r': 0.679, 'p': 0.144, 'f': 0.237}  {'r': 0.345, 'p': 0.053, 'f': 0.092}  {'r': 0.607, 'p': 0.129, 'f': 0.212}
765   {'r': 0.294, 'p': 0.116, 'f': 0.167}   {'r': 0.088, 'p': 0.03, 'f': 0.045}  {'r': 0.206, 'p': 0.081, 'f': 0.117}
766      {'r': 0.579, 'p': 0.1, 'f': 0.17}  {'r': 0.098, 'p': 0.011, 'f': 0.021}    {'r': 0.5, 'p': 0.086, 'f': 0.147}
767   {'r': 0.538, 'p': 0.062, 'f': 0.111}     {'r': 0.3, 'p': 0.02, 'f': 0.038}  {'r': 0.513, 'p': 0.059, 'f': 0.106}
768    {'r': 0.714, 'p': 0.103, 'f': 0.18}   {'r': 0.222, 'p': 0.02, 'f': 0.037}  {'r': 0.607, 'p': 0.088, 'f': 0.153}
769   {'r': 0.538, 'p': 0.087, 'f': 0.151}   {'r': 0.214, 'p': 0.028, 'f': 0.05}     {'r': 0.5, 'p': 0.081, 'f': 0.14}
770   {'r': 0.415, 'p': 0.143, 'f': 0.212}   {'r': 0.073, 'p': 0.02, 'f': 0.031}  {'r': 0.341, 'p': 0.118, 'f': 0.175}
771   {'r': 0.897, 'p': 0.119, 'f': 0.211}  {'r': 0.469, 'p': 0.039, 'f': 0.071}  {'r': 0.862, 'p': 0.115, 'f': 0.202}
772    {'r': 0.562, 'p': 0.24, 'f': 0.336}  {'r': 0.156, 'p': 0.053, 'f': 0.079}    {'r': 0.5, 'p': 0.213, 'f': 0.299}
773      {'r': 0.5, 'p': 0.13, 'f': 0.206}  {'r': 0.147, 'p': 0.027, 'f': 0.045}    {'r': 0.4, 'p': 0.104, 'f': 0.165}
774   {'r': 0.833, 'p': 0.191, 'f': 0.311}   {'r': 0.528, 'p': 0.08, 'f': 0.139}  {'r': 0.806, 'p': 0.185, 'f': 0.301}
775   {'r': 0.852, 'p': 0.084, 'f': 0.153}   {'r': 0.615, 'p': 0.032, 'f': 0.06}   {'r': 0.778, 'p': 0.077, 'f': 0.14}
776   {'r': 0.556, 'p': 0.128, 'f': 0.208}  {'r': 0.162, 'p': 0.027, 'f': 0.047}    {'r': 0.5, 'p': 0.115, 'f': 0.187}
777    {'r': 0.269, 'p': 0.07, 'f': 0.111}  {'r': 0.037, 'p': 0.008, 'f': 0.014}   {'r': 0.231, 'p': 0.06, 'f': 0.095}
778   {'r': 0.476, 'p': 0.046, 'f': 0.083}    {'r': 0.19, 'p': 0.01, 'f': 0.019}  {'r': 0.476, 'p': 0.046, 'f': 0.083}
779   {'r': 0.778, 'p': 0.147, 'f': 0.247}  {'r': 0.375, 'p': 0.045, 'f': 0.081}   {'r': 0.689, 'p': 0.13, 'f': 0.219}
780   {'r': 0.522, 'p': 0.128, 'f': 0.206}    {'r': 0.22, 'p': 0.04, 'f': 0.067}  {'r': 0.391, 'p': 0.096, 'f': 0.155}
781    {'r': 0.189, 'p': 0.13, 'f': 0.154}   {'r': 0.026, 'p': 0.016, 'f': 0.02}  {'r': 0.162, 'p': 0.111, 'f': 0.132}
782   {'r': 0.512, 'p': 0.094, 'f': 0.158}  {'r': 0.136, 'p': 0.016, 'f': 0.029}  {'r': 0.463, 'p': 0.085, 'f': 0.143}
783   {'r': 0.514, 'p': 0.388, 'f': 0.442}    {'r': 0.282, 'p': 0.2, 'f': 0.234}  {'r': 0.405, 'p': 0.306, 'f': 0.349}
784   {'r': 0.435, 'p': 0.116, 'f': 0.183}   {'r': 0.087, 'p': 0.02, 'f': 0.032}  {'r': 0.391, 'p': 0.105, 'f': 0.165}
785    {'r': 0.083, 'p': 0.026, 'f': 0.04}        {'r': 0.0, 'p': 0.0, 'f': 0.0}   {'r': 0.083, 'p': 0.026, 'f': 0.04}
786   {'r': 0.397, 'p': 0.192, 'f': 0.258}  {'r': 0.133, 'p': 0.043, 'f': 0.065}  {'r': 0.345, 'p': 0.167, 'f': 0.225}
787   {'r': 0.828, 'p': 0.094, 'f': 0.169}  {'r': 0.607, 'p': 0.038, 'f': 0.071}  {'r': 0.828, 'p': 0.094, 'f': 0.169}
788     {'r': 0.14, 'p': 0.08, 'f': 0.102}  {'r': 0.038, 'p': 0.017, 'f': 0.023}    {'r': 0.14, 'p': 0.08, 'f': 0.102}
789   {'r': 0.433, 'p': 0.074, 'f': 0.126}  {'r': 0.103, 'p': 0.012, 'f': 0.022}  {'r': 0.433, 'p': 0.074, 'f': 0.126}
790   {'r': 0.758, 'p': 0.119, 'f': 0.206}  {'r': 0.333, 'p': 0.036, 'f': 0.066}  {'r': 0.727, 'p': 0.114, 'f': 0.198}
791    {'r': 0.72, 'p': 0.135, 'f': 0.228}    {'r': 0.2, 'p': 0.026, 'f': 0.046}    {'r': 0.48, 'p': 0.09, 'f': 0.152}
792   {'r': 0.588, 'p': 0.134, 'f': 0.219}  {'r': 0.257, 'p': 0.044, 'f': 0.075}  {'r': 0.529, 'p': 0.121, 'f': 0.197}
793   {'r': 0.467, 'p': 0.105, 'f': 0.172}  {'r': 0.207, 'p': 0.031, 'f': 0.055}  {'r': 0.467, 'p': 0.105, 'f': 0.172}
794   {'r': 0.375, 'p': 0.098, 'f': 0.155}    {'r': 0.147, 'p': 0.03, 'f': 0.05}  {'r': 0.312, 'p': 0.081, 'f': 0.129}
795   {'r': 0.553, 'p': 0.126, 'f': 0.206}    {'r': 0.22, 'p': 0.03, 'f': 0.053}  {'r': 0.468, 'p': 0.107, 'f': 0.174}
796   {'r': 0.429, 'p': 0.138, 'f': 0.209}  {'r': 0.095, 'p': 0.026, 'f': 0.041}  {'r': 0.381, 'p': 0.123, 'f': 0.186}
797   {'r': 0.594, 'p': 0.105, 'f': 0.178}  {'r': 0.394, 'p': 0.048, 'f': 0.085}  {'r': 0.594, 'p': 0.105, 'f': 0.178}
798   {'r': 0.775, 'p': 0.263, 'f': 0.392}   {'r': 0.487, 'p': 0.13, 'f': 0.205}  {'r': 0.725, 'p': 0.246, 'f': 0.367}
799   {'r': 0.528, 'p': 0.095, 'f': 0.161}  {'r': 0.211, 'p': 0.025, 'f': 0.045}  {'r': 0.528, 'p': 0.095, 'f': 0.161}
800   {'r': 0.667, 'p': 0.114, 'f': 0.194}   {'r': 0.444, 'p': 0.044, 'f': 0.08}  {'r': 0.667, 'p': 0.114, 'f': 0.194}
801   {'r': 0.577, 'p': 0.155, 'f': 0.244}   {'r': 0.12, 'p': 0.023, 'f': 0.038}    {'r': 0.5, 'p': 0.134, 'f': 0.211}
802   {'r': 0.893, 'p': 0.105, 'f': 0.188}   {'r': 0.63, 'p': 0.041, 'f': 0.077}   {'r': 0.857, 'p': 0.101, 'f': 0.18}
803   {'r': 0.667, 'p': 0.122, 'f': 0.206}  {'r': 0.383, 'p': 0.041, 'f': 0.074}  {'r': 0.595, 'p': 0.109, 'f': 0.184}
804   {'r': 0.733, 'p': 0.248, 'f': 0.371}   {'r': 0.417, 'p': 0.11, 'f': 0.174}  {'r': 0.644, 'p': 0.218, 'f': 0.326}
805    {'r': 0.667, 'p': 0.097, 'f': 0.17}  {'r': 0.286, 'p': 0.031, 'f': 0.056}   {'r': 0.619, 'p': 0.09, 'f': 0.158}
806   {'r': 0.392, 'p': 0.377, 'f': 0.385}  {'r': 0.123, 'p': 0.115, 'f': 0.119}  {'r': 0.314, 'p': 0.302, 'f': 0.308}
807     {'r': 0.31, 'p': 0.12, 'f': 0.173}  {'r': 0.107, 'p': 0.031, 'f': 0.048}  {'r': 0.241, 'p': 0.093, 'f': 0.135}
808   {'r': 0.646, 'p': 0.244, 'f': 0.354}  {'r': 0.408, 'p': 0.115, 'f': 0.179}  {'r': 0.625, 'p': 0.236, 'f': 0.343}
809      {'r': 0.9, 'p': 0.16, 'f': 0.271}  {'r': 0.645, 'p': 0.075, 'f': 0.134}  {'r': 0.767, 'p': 0.136, 'f': 0.231}
810     {'r': 0.857, 'p': 0.16, 'f': 0.27}  {'r': 0.429, 'p': 0.053, 'f': 0.094}  {'r': 0.714, 'p': 0.133, 'f': 0.225}
811   {'r': 0.774, 'p': 0.166, 'f': 0.273}  {'r': 0.469, 'p': 0.066, 'f': 0.116}  {'r': 0.645, 'p': 0.138, 'f': 0.227}
812   {'r': 0.739, 'p': 0.128, 'f': 0.218}  {'r': 0.304, 'p': 0.036, 'f': 0.065}   {'r': 0.696, 'p': 0.12, 'f': 0.205}
813   {'r': 0.533, 'p': 0.088, 'f': 0.151}  {'r': 0.194, 'p': 0.019, 'f': 0.034}  {'r': 0.433, 'p': 0.071, 'f': 0.123}
814   {'r': 0.583, 'p': 0.125, 'f': 0.206}  {'r': 0.167, 'p': 0.026, 'f': 0.045}    {'r': 0.5, 'p': 0.107, 'f': 0.176}
815     {'r': 0.6, 'p': 0.127, 'f': 0.209}  {'r': 0.162, 'p': 0.022, 'f': 0.039}  {'r': 0.543, 'p': 0.114, 'f': 0.189}
816   {'r': 0.966, 'p': 0.071, 'f': 0.132}   {'r': 0.69, 'p': 0.025, 'f': 0.049}  {'r': 0.931, 'p': 0.068, 'f': 0.127}
817   {'r': 0.677, 'p': 0.196, 'f': 0.304}  {'r': 0.312, 'p': 0.076, 'f': 0.122}  {'r': 0.581, 'p': 0.168, 'f': 0.261}
818   {'r': 0.654, 'p': 0.068, 'f': 0.123}  {'r': 0.222, 'p': 0.014, 'f': 0.026}    {'r': 0.5, 'p': 0.052, 'f': 0.094}
819   {'r': 0.611, 'p': 0.131, 'f': 0.216}  {'r': 0.324, 'p': 0.048, 'f': 0.084}  {'r': 0.556, 'p': 0.119, 'f': 0.196}
820   {'r': 0.897, 'p': 0.146, 'f': 0.251}  {'r': 0.655, 'p': 0.071, 'f': 0.129}  {'r': 0.897, 'p': 0.146, 'f': 0.251}
821   {'r': 0.905, 'p': 0.126, 'f': 0.221}    {'r': 0.6, 'p': 0.055, 'f': 0.101}  {'r': 0.905, 'p': 0.126, 'f': 0.221}
822    {'r': 0.609, 'p': 0.12, 'f': 0.201}  {'r': 0.276, 'p': 0.037, 'f': 0.065}    {'r': 0.5, 'p': 0.099, 'f': 0.165}
823   {'r': 0.485, 'p': 0.122, 'f': 0.195}  {'r': 0.219, 'p': 0.036, 'f': 0.062}  {'r': 0.455, 'p': 0.115, 'f': 0.183}
824    {'r': 0.258, 'p': 0.16, 'f': 0.198}    {'r': 0.1, 'p': 0.051, 'f': 0.067}   {'r': 0.194, 'p': 0.12, 'f': 0.148}
825   {'r': 0.208, 'p': 0.083, 'f': 0.118}   {'r': 0.02, 'p': 0.005, 'f': 0.008}  {'r': 0.208, 'p': 0.083, 'f': 0.118}
826   {'r': 0.667, 'p': 0.082, 'f': 0.147}  {'r': 0.209, 'p': 0.013, 'f': 0.025}  {'r': 0.643, 'p': 0.079, 'f': 0.141}
827   {'r': 0.654, 'p': 0.071, 'f': 0.128}   {'r': 0.24, 'p': 0.015, 'f': 0.028}  {'r': 0.577, 'p': 0.062, 'f': 0.113}
828   {'r': 0.625, 'p': 0.094, 'f': 0.163}  {'r': 0.175, 'p': 0.015, 'f': 0.028}   {'r': 0.575, 'p': 0.086, 'f': 0.15}
829   {'r': 0.704, 'p': 0.118, 'f': 0.202}  {'r': 0.296, 'p': 0.037, 'f': 0.066}   {'r': 0.593, 'p': 0.099, 'f': 0.17}
830   {'r': 0.696, 'p': 0.172, 'f': 0.276}  {'r': 0.381, 'p': 0.063, 'f': 0.109}    {'r': 0.607, 'p': 0.15, 'f': 0.24}
831    {'r': 0.333, 'p': 0.227, 'f': 0.27}  {'r': 0.129, 'p': 0.083, 'f': 0.101}    {'r': 0.2, 'p': 0.136, 'f': 0.162}
832   {'r': 0.621, 'p': 0.116, 'f': 0.196}  {'r': 0.138, 'p': 0.017, 'f': 0.031}  {'r': 0.552, 'p': 0.103, 'f': 0.174}
833   {'r': 0.436, 'p': 0.085, 'f': 0.142}  {'r': 0.073, 'p': 0.009, 'f': 0.016}    {'r': 0.41, 'p': 0.08, 'f': 0.134}
834   {'r': 0.828, 'p': 0.082, 'f': 0.149}  {'r': 0.759, 'p': 0.043, 'f': 0.082}  {'r': 0.828, 'p': 0.082, 'f': 0.149}
835   {'r': 0.739, 'p': 0.123, 'f': 0.211}    {'r': 0.5, 'p': 0.053, 'f': 0.096}  {'r': 0.696, 'p': 0.116, 'f': 0.199}
836   {'r': 0.625, 'p': 0.196, 'f': 0.299}  {'r': 0.324, 'p': 0.084, 'f': 0.133}  {'r': 0.625, 'p': 0.196, 'f': 0.299}
837   {'r': 0.844, 'p': 0.141, 'f': 0.241}  {'r': 0.312, 'p': 0.038, 'f': 0.067}   {'r': 0.75, 'p': 0.125, 'f': 0.214}
838   {'r': 0.704, 'p': 0.188, 'f': 0.297}   {'r': 0.37, 'p': 0.076, 'f': 0.127}  {'r': 0.444, 'p': 0.119, 'f': 0.187}
839     {'r': 0.897, 'p': 0.07, 'f': 0.13}  {'r': 0.516, 'p': 0.022, 'f': 0.042}    {'r': 0.897, 'p': 0.07, 'f': 0.13}
840   {'r': 0.356, 'p': 0.086, 'f': 0.139}  {'r': 0.137, 'p': 0.025, 'f': 0.042}  {'r': 0.356, 'p': 0.086, 'f': 0.139}
841     {'r': 0.6, 'p': 0.114, 'f': 0.191}   {'r': 0.25, 'p': 0.031, 'f': 0.055}   {'r': 0.52, 'p': 0.098, 'f': 0.166}
842   {'r': 0.432, 'p': 0.081, 'f': 0.137}  {'r': 0.026, 'p': 0.003, 'f': 0.005}  {'r': 0.324, 'p': 0.061, 'f': 0.103}
843   {'r': 0.426, 'p': 0.083, 'f': 0.139}   {'r': 0.085, 'p': 0.01, 'f': 0.018}  {'r': 0.383, 'p': 0.075, 'f': 0.125}
844   {'r': 0.679, 'p': 0.114, 'f': 0.196}  {'r': 0.321, 'p': 0.034, 'f': 0.061}  {'r': 0.607, 'p': 0.102, 'f': 0.175}
845   {'r': 0.523, 'p': 0.128, 'f': 0.206}  {'r': 0.085, 'p': 0.014, 'f': 0.024}  {'r': 0.477, 'p': 0.117, 'f': 0.188}
846     {'r': 0.722, 'p': 0.116, 'f': 0.2}  {'r': 0.222, 'p': 0.026, 'f': 0.047}    {'r': 0.722, 'p': 0.116, 'f': 0.2}
847   {'r': 0.775, 'p': 0.109, 'f': 0.191}  {'r': 0.488, 'p': 0.038, 'f': 0.071}    {'r': 0.7, 'p': 0.099, 'f': 0.173}
848    {'r': 0.788, 'p': 0.134, 'f': 0.23}  {'r': 0.564, 'p': 0.052, 'f': 0.096}  {'r': 0.731, 'p': 0.125, 'f': 0.213}
849    {'r': 0.52, 'p': 0.157, 'f': 0.241}   {'r': 0.125, 'p': 0.03, 'f': 0.048}   {'r': 0.44, 'p': 0.133, 'f': 0.204}
850   {'r': 0.091, 'p': 0.042, 'f': 0.057}        {'r': 0.0, 'p': 0.0, 'f': 0.0}  {'r': 0.091, 'p': 0.042, 'f': 0.057}
851    {'r': 0.417, 'p': 0.179, 'f': 0.25}  {'r': 0.171, 'p': 0.062, 'f': 0.092}  {'r': 0.361, 'p': 0.155, 'f': 0.217}
852   {'r': 0.607, 'p': 0.148, 'f': 0.238}  {'r': 0.296, 'p': 0.057, 'f': 0.095}  {'r': 0.429, 'p': 0.104, 'f': 0.168}
853   {'r': 0.667, 'p': 0.071, 'f': 0.128}  {'r': 0.407, 'p': 0.024, 'f': 0.046}  {'r': 0.667, 'p': 0.071, 'f': 0.128}
854    {'r': 0.886, 'p': 0.242, 'f': 0.38}   {'r': 0.641, 'p': 0.133, 'f': 0.22}   {'r': 0.886, 'p': 0.242, 'f': 0.38}
855     {'r': 0.647, 'p': 0.1, 'f': 0.173}  {'r': 0.343, 'p': 0.033, 'f': 0.061}  {'r': 0.618, 'p': 0.095, 'f': 0.165}
856   {'r': 0.577, 'p': 0.127, 'f': 0.208}   {'r': 0.32, 'p': 0.054, 'f': 0.093}  {'r': 0.538, 'p': 0.119, 'f': 0.194}
857   {'r': 0.207, 'p': 0.098, 'f': 0.133}  {'r': 0.033, 'p': 0.014, 'f': 0.019}  {'r': 0.172, 'p': 0.082, 'f': 0.111}
858   {'r': 0.657, 'p': 0.205, 'f': 0.313}  {'r': 0.237, 'p': 0.062, 'f': 0.098}  {'r': 0.457, 'p': 0.143, 'f': 0.218}
859   {'r': 0.939, 'p': 0.091, 'f': 0.167}  {'r': 0.895, 'p': 0.056, 'f': 0.105}  {'r': 0.939, 'p': 0.091, 'f': 0.167}
860   {'r': 0.543, 'p': 0.189, 'f': 0.281}  {'r': 0.235, 'p': 0.066, 'f': 0.103}  {'r': 0.435, 'p': 0.152, 'f': 0.225}
861   {'r': 0.333, 'p': 0.079, 'f': 0.127}  {'r': 0.122, 'p': 0.023, 'f': 0.038}  {'r': 0.333, 'p': 0.079, 'f': 0.127}
862   {'r': 0.895, 'p': 0.135, 'f': 0.235}  {'r': 0.561, 'p': 0.051, 'f': 0.094}  {'r': 0.895, 'p': 0.135, 'f': 0.235}
863      {'r': 0.41, 'p': 0.16, 'f': 0.23}   {'r': 0.163, 'p': 0.053, 'f': 0.08}   {'r': 0.359, 'p': 0.14, 'f': 0.201}
864    {'r': 0.72, 'p': 0.111, 'f': 0.193}  {'r': 0.231, 'p': 0.024, 'f': 0.044}    {'r': 0.52, 'p': 0.08, 'f': 0.139}
865   {'r': 0.649, 'p': 0.152, 'f': 0.246}  {'r': 0.333, 'p': 0.051, 'f': 0.088}  {'r': 0.541, 'p': 0.127, 'f': 0.205}
866     {'r': 0.6, 'p': 0.196, 'f': 0.295}  {'r': 0.229, 'p': 0.058, 'f': 0.093}  {'r': 0.511, 'p': 0.167, 'f': 0.251}
867   {'r': 0.957, 'p': 0.169, 'f': 0.288}  {'r': 0.826, 'p': 0.114, 'f': 0.201}  {'r': 0.913, 'p': 0.162, 'f': 0.275}
868   {'r': 0.879, 'p': 0.111, 'f': 0.197}  {'r': 0.576, 'p': 0.038, 'f': 0.072}   {'r': 0.848, 'p': 0.107, 'f': 0.19}
869     {'r': 0.5, 'p': 0.103, 'f': 0.171}  {'r': 0.125, 'p': 0.018, 'f': 0.032}    {'r': 0.5, 'p': 0.103, 'f': 0.171}
870    {'r': 0.381, 'p': 0.16, 'f': 0.225}    {'r': 0.1, 'p': 0.033, 'f': 0.049}   {'r': 0.333, 'p': 0.14, 'f': 0.197}
871   {'r': 0.618, 'p': 0.117, 'f': 0.197}  {'r': 0.273, 'p': 0.034, 'f': 0.061}  {'r': 0.559, 'p': 0.106, 'f': 0.178}
872    {'r': 0.65, 'p': 0.173, 'f': 0.274}   {'r': 0.395, 'p': 0.078, 'f': 0.13}     {'r': 0.6, 'p': 0.16, 'f': 0.253}
873   {'r': 0.553, 'p': 0.194, 'f': 0.287}  {'r': 0.314, 'p': 0.076, 'f': 0.123}  {'r': 0.532, 'p': 0.187, 'f': 0.276}
874    {'r': 0.22, 'p': 0.129, 'f': 0.162}        {'r': 0.0, 'p': 0.0, 'f': 0.0}    {'r': 0.171, 'p': 0.1, 'f': 0.126}
875     {'r': 0.6, 'p': 0.141, 'f': 0.229}  {'r': 0.304, 'p': 0.047, 'f': 0.082}   {'r': 0.578, 'p': 0.136, 'f': 0.22}
876   {'r': 0.731, 'p': 0.178, 'f': 0.286}  {'r': 0.481, 'p': 0.082, 'f': 0.141}  {'r': 0.692, 'p': 0.168, 'f': 0.271}
877    {'r': 0.25, 'p': 0.209, 'f': 0.228}  {'r': 0.029, 'p': 0.021, 'f': 0.024}  {'r': 0.194, 'p': 0.163, 'f': 0.177}
878    {'r': 0.786, 'p': 0.163, 'f': 0.27}   {'r': 0.407, 'p': 0.06, 'f': 0.104}   {'r': 0.75, 'p': 0.156, 'f': 0.258}
879   {'r': 0.486, 'p': 0.145, 'f': 0.224}  {'r': 0.257, 'p': 0.058, 'f': 0.095}  {'r': 0.429, 'p': 0.128, 'f': 0.197}
880   {'r': 0.613, 'p': 0.224, 'f': 0.328}  {'r': 0.355, 'p': 0.103, 'f': 0.159}  {'r': 0.516, 'p': 0.188, 'f': 0.276}
881   {'r': 0.733, 'p': 0.154, 'f': 0.254}   {'r': 0.419, 'p': 0.06, 'f': 0.106}   {'r': 0.633, 'p': 0.133, 'f': 0.22}
882   {'r': 0.535, 'p': 0.089, 'f': 0.153}   {'r': 0.109, 'p': 0.011, 'f': 0.02}  {'r': 0.465, 'p': 0.078, 'f': 0.133}
883   {'r': 0.382, 'p': 0.141, 'f': 0.206}  {'r': 0.257, 'p': 0.074, 'f': 0.115}    {'r': 0.353, 'p': 0.13, 'f': 0.19}
884   {'r': 0.857, 'p': 0.093, 'f': 0.168}  {'r': 0.138, 'p': 0.008, 'f': 0.015}   {'r': 0.714, 'p': 0.078, 'f': 0.14}
885    {'r': 0.794, 'p': 0.148, 'f': 0.25}  {'r': 0.459, 'p': 0.058, 'f': 0.104}  {'r': 0.676, 'p': 0.126, 'f': 0.213}
886   {'r': 0.676, 'p': 0.136, 'f': 0.227}  {'r': 0.371, 'p': 0.046, 'f': 0.083}  {'r': 0.559, 'p': 0.112, 'f': 0.187}
887    {'r': 0.75, 'p': 0.137, 'f': 0.232}   {'r': 0.292, 'p': 0.04, 'f': 0.071}  {'r': 0.583, 'p': 0.107, 'f': 0.181}
888     {'r': 0.771, 'p': 0.115, 'f': 0.2}  {'r': 0.474, 'p': 0.051, 'f': 0.092}  {'r': 0.629, 'p': 0.094, 'f': 0.163}
889   {'r': 0.815, 'p': 0.111, 'f': 0.195}    {'r': 0.3, 'p': 0.026, 'f': 0.047}   {'r': 0.593, 'p': 0.08, 'f': 0.142}
890   {'r': 0.783, 'p': 0.085, 'f': 0.153}  {'r': 0.435, 'p': 0.029, 'f': 0.054}  {'r': 0.696, 'p': 0.075, 'f': 0.136}
891    {'r': 0.885, 'p': 0.15, 'f': 0.257}   {'r': 0.84, 'p': 0.098, 'f': 0.175}   {'r': 0.885, 'p': 0.15, 'f': 0.257}
892   {'r': 0.568, 'p': 0.219, 'f': 0.316}   {'r': 0.149, 'p': 0.046, 'f': 0.07}  {'r': 0.455, 'p': 0.175, 'f': 0.253}
893   {'r': 0.579, 'p': 0.115, 'f': 0.191}  {'r': 0.317, 'p': 0.042, 'f': 0.074}  {'r': 0.553, 'p': 0.109, 'f': 0.183}
894   {'r': 0.738, 'p': 0.211, 'f': 0.328}  {'r': 0.405, 'p': 0.081, 'f': 0.135}   {'r': 0.595, 'p': 0.17, 'f': 0.265}
895   {'r': 0.613, 'p': 0.097, 'f': 0.167}  {'r': 0.212, 'p': 0.024, 'f': 0.043}  {'r': 0.484, 'p': 0.077, 'f': 0.132}
896   {'r': 0.725, 'p': 0.148, 'f': 0.246}    {'r': 0.39, 'p': 0.044, 'f': 0.08}    {'r': 0.6, 'p': 0.122, 'f': 0.203}
897   {'r': 0.786, 'p': 0.111, 'f': 0.195}  {'r': 0.607, 'p': 0.051, 'f': 0.095}  {'r': 0.786, 'p': 0.111, 'f': 0.195}
898   {'r': 0.654, 'p': 0.108, 'f': 0.186}  {'r': 0.346, 'p': 0.046, 'f': 0.081}  {'r': 0.615, 'p': 0.102, 'f': 0.175}
899     {'r': 0.25, 'p': 0.097, 'f': 0.14}  {'r': 0.074, 'p': 0.025, 'f': 0.038}    {'r': 0.179, 'p': 0.069, 'f': 0.1}
900    {'r': 0.58, 'p': 0.164, 'f': 0.256}    {'r': 0.14, 'p': 0.03, 'f': 0.049}   {'r': 0.44, 'p': 0.124, 'f': 0.194}
901     {'r': 0.75, 'p': 0.083, 'f': 0.15}   {'r': 0.25, 'p': 0.019, 'f': 0.035}     {'r': 0.7, 'p': 0.078, 'f': 0.14}
902    {'r': 0.611, 'p': 0.07, 'f': 0.126}  {'r': 0.353, 'p': 0.026, 'f': 0.049}   {'r': 0.611, 'p': 0.07, 'f': 0.126}
903   {'r': 0.526, 'p': 0.058, 'f': 0.105}   {'r': 0.15, 'p': 0.011, 'f': 0.021}  {'r': 0.526, 'p': 0.058, 'f': 0.105}
904      {'r': 0.68, 'p': 0.11, 'f': 0.19}  {'r': 0.208, 'p': 0.021, 'f': 0.039}    {'r': 0.6, 'p': 0.097, 'f': 0.168}
